id_cliente,nome,data_nascimento,genero,cidade_residencia,estado_residencia,profissao,renda_mensal,nivel_educacional,qtd_dependentes,data_cadastro
C01484,Nicole Oliveira,1951-07-25,Outro,Londrina,PR,Guincheiro,6105.8,Pós,4,2022-01-08
C01485,Vitor Gabriel das Neves,1977-08-01,Outro,Londrina,PR,Eletricista de automóveis,19898.91,Médio,2,2024-07-10
C01486,Nathan Aragão,1976-09-10,Outro,Londrina,PR,Endocrinologista,15763.43,Técnico,4,2022-12-03
C01487,Dra. Ana Júlia Alves,1963-12-14,Masculino,Londrina,PR,Engenheiro de computação,10247.27,Superior,1,2025-01-06
C01488,Gustavo Costela,1945-03-01,Feminino,Londrina,PR,Coreógrafo,4434.31,Fundamental,1,2024-06-26
C01489,Luiz Miguel Novaes,1987-09-07,Outro,Londrina,PR,Ferreiro,11137.14,Superior,3,2020-07-13
C01490,Dr. Gabriel Vieira,1988-01-11,Outro,Londrina,PR,Servente-de-obras,7028.04,Superior,2,2024-07-24
C01491,Thiago Melo,2005-04-17,Masculino,Londrina,PR,Médico nuclear,17477.67,Médio,0,2021-08-05
C01492,Dra. Maria Nascimento,1990-08-16,Masculino,Londrina,PR,Designer de moda,5865.37,Pós,0,2022-12-18
C01493,Sra. Larissa Jesus,1983-03-18,Masculino,Londrina,PR,Psicopedagogo,4596.17,Superior,1,2024-07-10
C01494,Joaquim Farias,1966-02-26,Masculino,Londrina,PR,Tintureiro,8822.45,Médio,2,2023-02-02
C01495,Benício Moraes,1993-08-13,Masculino,Londrina,PR,Crítico,12249.92,Pós,1,2021-12-21
C01496,Luiza Vieira,1956-06-07,Outro,Londrina,PR,Lenhador,4367.35,Fundamental,3,2023-07-18
C01497,Calebe Rocha,1999-04-28,Masculino,Londrina,PR,Cozinheira,10748.51,Técnico,3,2023-12-14
C01498,Luiz Fernando Barbosa,1992-05-11,Outro,Londrina,PR,Tecnólogo em Ciências das plantas medicinais,2610.97,Superior,0,2021-07-13
C01499,Emilly Ferreira,1945-03-17,Masculino,Londrina,PR,Empregado doméstico,14474.57,Fundamental,0,2021-09-04
C01500,Alexandre Novaes,2002-04-20,Feminino,Londrina,PR,Administrador,5804.48,Técnico,2,2020-09-08
C01501,Milena Farias,1987-05-09,Outro,Londrina,PR,Presidente da República,15498.9,Pós,4,2023-07-05
C01502,João Vitor Rodrigues,1987-05-11,Masculino,Londrina,PR,Contramestre em transporte marítimo,1895.03,Pós,1,2025-07-07
C01503,Juan Fogaça,1982-06-25,Outro,Londrina,PR,Boticário,3992.55,Fundamental,0,2023-12-02
C01504,Gabriela Melo,1951-09-07,Outro,Londrina,PR,Babá,9593.75,Superior,1,2025-06-16
C01505,Sr. Otávio Pereira,1972-02-10,Outro,Londrina,PR,Profissional de cinema,10566.7,Técnico,1,2023-09-03
C01506,Mirella Lima,1990-04-27,Outro,Londrina,PR,Auditor,7931.8,Pós,2,2021-03-28
C01507,Yago Barros,1947-09-09,Outro,Londrina,PR,Filósofo,18417.77,Técnico,1,2022-11-30
C01508,Letícia Costa,1945-09-16,Masculino,Londrina,PR,Comprador,11326.04,Pós,2,2023-06-04
C01509,Isadora Barbosa,1957-09-27,Feminino,Londrina,PR,Técnico em edificações,11519.71,Pós,0,2021-12-09
C01510,Natália Peixoto,1988-12-13,Outro,Londrina,PR,Rebarbador de metal,10860.22,Médio,2,2022-05-11
C01511,Lorenzo Mendes,1994-03-29,Masculino,Londrina,PR,Endocrinologista,12965.09,Superior,4,2025-03-15
C01512,Dra. Luna Melo,2000-09-10,Outro,Londrina,PR,Karateca,5917.55,Fundamental,3,2022-09-05
C01513,Thiago da Rocha,1980-12-09,Outro,Londrina,PR,Locutor,16652.42,Médio,0,2020-11-05
C01514,Yuri Castro,2003-05-05,Outro,Londrina,PR,Guitarrista,10704.66,Técnico,2,2023-05-29
C01515,Sr. Pedro Azevedo,1997-07-10,Outro,Londrina,PR,Técnico em desporto,6737.89,Pós,2,2021-12-06
C01516,Ana Julia Peixoto,1960-03-29,Feminino,Londrina,PR,Mecânico de vôo,3543.59,Técnico,1,2021-12-18
C01517,Davi Aragão,1988-04-12,Masculino,Londrina,PR,Moleiro,2309.88,Médio,0,2025-04-18
C01518,Vitória Lima,1983-10-10,Masculino,Londrina,PR,Rebarbador de metal,5238.46,Pós,2,2021-01-03
C01519,Gustavo Ribeiro,1992-05-06,Masculino,Londrina,PR,Bombeiro,2088.62,Pós,2,2021-07-18
C01520,Luiz Henrique Fernandes,1961-07-18,Feminino,Londrina,PR,Engenheiro de som,11227.7,Técnico,0,2021-06-17
C01521,Ana Teixeira,1950-07-12,Masculino,Londrina,PR,Gandula,8277.55,Técnico,1,2024-11-08
C01522,Bernardo Nogueira,1949-01-24,Masculino,Londrina,PR,Atleta de nado sincronizado,1742.09,Médio,3,2025-06-30
C01523,Matheus Almeida,1982-08-02,Feminino,Londrina,PR,Nadador,18675.47,Fundamental,2,2023-05-17
C01524,Nathan da Cunha,2006-12-01,Outro,Londrina,PR,Técnico em taquigrafia,2622.95,Técnico,0,2022-04-19
C01525,Maitê Cardoso,1996-01-22,Feminino,Londrina,PR,Engenheiro industrial,16707.49,Fundamental,0,2024-08-01
C01526,Thiago Silveira,1973-11-27,Outro,Londrina,PR,Radioterapêutico,6417.59,Fundamental,2,2021-04-27
C01527,Pedro Miguel das Neves,1975-01-29,Masculino,Londrina,PR,Designer de jóia,16937.45,Fundamental,1,2024-12-22
C01528,Caio Silveira,1977-08-20,Masculino,Londrina,PR,Policial federal,19270.85,Fundamental,1,2025-06-25
C01529,Marcelo Nogueira,1951-07-01,Outro,Londrina,PR,Produtor fonográfico,5773.83,Pós,3,2025-02-05
C01530,Enzo da Paz,2001-12-12,Masculino,Londrina,PR,Protético dentário,11234.55,Médio,2,2024-01-19
C01531,Noah Porto,1985-06-29,Outro,Londrina,PR,Ginasta artística,19028.81,Técnico,0,2025-03-21
C01532,Emanuel Martins,1962-11-08,Outro,Londrina,PR,Reumatologista,9180.92,Fundamental,0,2022-07-29
C01533,Gustavo Henrique da Mata,1973-02-17,Outro,Londrina,PR,Gerente de banco,12166.43,Pós,2,2020-12-20
C01534,Dr. Fernando Lopes,1975-03-02,Outro,Londrina,PR,Contatólogo,9400.89,Fundamental,0,2023-05-25
C01535,Benjamin Pinto,1957-05-30,Masculino,Londrina,PR,Gari,11674.36,Técnico,3,2021-11-18
C01536,Marcela Cardoso,1953-06-14,Outro,Londrina,PR,Alpinista,4426.26,Técnico,1,2022-10-12
C01537,Sarah Vieira,2004-03-13,Feminino,Londrina,PR,Comandante,18195.97,Técnico,1,2022-05-22
C01538,Vitor Gabriel Cardoso,1953-11-23,Feminino,Londrina,PR,Astrofísico,9128.35,Pós,3,2021-08-23
C01539,Srta. Pietra Carvalho,1985-08-19,Outro,Londrina,PR,Numerólogo,7483.84,Médio,1,2025-05-09
C01540,Levi Cavalcanti,1961-08-30,Outro,Londrina,PR,Treinador,5457.67,Técnico,0,2023-03-30
C01541,Igor Costa,1977-06-02,Outro,Londrina,PR,Florista,6200.65,Pós,4,2025-01-09
C01542,Carlos Eduardo Santos,1982-08-29,Feminino,Londrina,PR,Portuário,1503.62,Fundamental,1,2023-05-04
C01543,Natália Martins,1993-01-01,Outro,Londrina,PR,Limpador de vidros,1801.6,Médio,3,2022-09-22
C01544,Ana Beatriz Peixoto,1959-07-14,Feminino,Londrina,PR,Tecnólogo em produção Sucroalcooleira,1621.52,Médio,1,2021-06-18
C01545,Dr. Francisco Freitas,1991-04-23,Feminino,Londrina,PR,Recreador,1901.48,Superior,3,2025-04-02
C01546,Sr. Bernardo Novaes,2004-04-12,Outro,Londrina,PR,Antropólogo,10958.52,Técnico,1,2021-01-06
C01547,Sr. Bruno Cavalcanti,2005-06-25,Outro,Londrina,PR,Engenheiro de produto ou produção,4362.22,Fundamental,0,2023-05-08
C01548,Maria Vitória Moura,2003-01-19,Feminino,Londrina,PR,Teólogo,4387.98,Superior,1,2022-07-14
C01549,Vitor Costa,1987-12-08,Outro,Londrina,PR,Produtor de multimídia,6122.35,Superior,2,2024-01-02
C01550,Agatha Fogaça,1958-06-27,Feminino,Londrina,PR,Motofrete,3200.24,Pós,1,2025-01-29
C01551,Lorena Pereira,1944-10-15,Masculino,Londrina,PR,Artesão,15083.92,Superior,0,2024-03-18
C01552,Theo Castro,1967-09-25,Feminino,Londrina,PR,Técnico em agropecuária,4698.7,Técnico,1,2020-11-03
C01553,Caio da Cruz,1969-01-31,Masculino,Londrina,PR,Alergologista,12511.78,Superior,1,2024-01-10
C01554,Ana Lívia Silva,1969-10-13,Outro,Londrina,PR,Profissional de marketing,16454.31,Pós,2,2024-09-14
C01555,Clarice Cardoso,1945-12-11,Masculino,Londrina,PR,Gastroenterologista,18554.62,Superior,3,2025-01-03
C01556,Stella Gonçalves,1951-05-16,Feminino,Londrina,PR,Gerente de riscos em seguros,9205.65,Fundamental,5,2025-03-22
C01557,Helena Campos,1991-04-06,Masculino,Londrina,PR,Figurinista,15332.06,Técnico,3,2023-05-27
C01558,Raul Rocha,1989-10-05,Masculino,Londrina,PR,Copeiro,13226.91,Pós,2,2020-07-16
C01559,Thiago Vieira,1998-11-04,Feminino,Londrina,PR,Embalador,11201.09,Superior,3,2024-04-23
C01560,Juan da Costa,1953-02-22,Outro,Londrina,PR,Senador,4267.23,Técnico,2,2022-06-26
C01561,Lara Pires,1973-04-18,Masculino,Londrina,PR,Faturista,4334.15,Pós,2,2025-02-22
C01562,Maria Sophia Teixeira,1959-01-25,Feminino,Londrina,PR,Ferramenteiro,15427.54,Técnico,1,2022-08-17
C01563,Stella Mendes,1998-06-12,Masculino,Londrina,PR,Homeopata,5608.58,Superior,1,2024-08-13
C01564,Joaquim Barbosa,1987-10-05,Feminino,Londrina,PR,Engenheiro de segurança do trabalho,4238.23,Superior,1,2024-05-24
C01565,Luna Gomes,1999-04-26,Feminino,Londrina,PR,Remador,12071.65,Fundamental,4,2023-09-02
C01566,Anthony da Cruz,1952-04-14,Feminino,Londrina,PR,Sushiman,6357.32,Pós,3,2022-06-09
C01567,Clara Silva,1970-08-16,Feminino,Londrina,PR,Lanterneiro,15815.77,Médio,1,2020-09-30
C01568,Otávio Porto,1996-03-15,Masculino,Londrina,PR,Profissional de áudio,10397.07,Médio,1,2022-10-29
C01569,Sr. Renan Pinto,1969-03-20,Feminino,Londrina,PR,Técnico em arquivo,13566.6,Médio,3,2023-01-04
C01570,Dra. Clara da Costa,1999-04-07,Outro,Londrina,PR,Cancerologista ou Oncologista,19945.96,Técnico,1,2023-01-29
C01571,Noah Pereira,1984-03-26,Masculino,Londrina,PR,Engenheiro de supply chain ou logística,2825.41,Pós,1,2025-05-09
C01572,Brenda Santos,1966-03-04,Outro,Londrina,PR,Gandula,18596.55,Fundamental,1,2020-08-29
C01573,Ana Júlia da Cruz,1978-08-25,Outro,Londrina,PR,Motorista,9151.27,Superior,1,2021-01-21
C01574,Ana Lívia Silva,1959-02-09,Masculino,Londrina,PR,Escrivão,7433.66,Técnico,0,2022-10-13
C01575,Sofia Pires,1949-06-13,Masculino,Londrina,PR,Leão de chácara,15739.1,Médio,3,2021-04-04
C01576,Larissa Cunha,1964-03-28,Outro,Londrina,PR,Manicure,16699.3,Pós,1,2023-08-18
C01577,Ana Laura Ribeiro,1979-01-13,Masculino,Londrina,PR,Governador,9648.57,Médio,0,2025-05-27
C01578,Dr. Luiz Gustavo Azevedo,2005-06-22,Outro,Londrina,PR,Sacoleira,8415.68,Fundamental,2,2025-04-27
C01579,Dra. Rebeca Cunha,1987-02-24,Outro,Londrina,PR,Montador de negativos,2508.95,Técnico,1,2025-06-15
C01580,João Miguel da Conceição,1953-07-26,Masculino,Londrina,PR,Co-piloto,17571.92,Superior,2,2020-08-07
C01581,Heloísa Cardoso,1978-09-08,Feminino,Londrina,PR,Ortoptista,14335.21,Fundamental,1,2020-09-30
C01582,Luiz Felipe da Rosa,1994-08-10,Feminino,Londrina,PR,Atleta de canoagem,10217.02,Superior,2,2023-04-17
C01583,Yasmin Moraes,1948-11-19,Outro,Londrina,PR,Antropólogo,11453.1,Médio,0,2023-07-01
C01584,Olivia Barbosa,1992-01-30,Outro,Londrina,PR,Taxista,15381.57,Técnico,2,2024-08-04
C01585,Fernanda Martins,1982-07-11,Outro,Londrina,PR,Atendente,15003.59,Médio,1,2025-01-25
C01586,Bruna da Luz,1966-12-09,Outro,Londrina,PR,Ginecologista,13862.82,Pós,2,2023-01-26
C01587,Guilherme Sales,2006-08-19,Outro,Londrina,PR,Engenheiro de segurança do trabalho,11245.78,Superior,3,2024-08-26
C01588,Sofia da Paz,1966-07-13,Masculino,Londrina,PR,Papiloscopista,6754.25,Técnico,1,2021-08-05
C01589,João Pedro Souza,1963-05-21,Masculino,Londrina,PR,Caça-talentos/Olheiro,10101.78,Fundamental,2,2023-02-19
C01590,Maysa da Mota,1946-10-27,Feminino,Londrina,PR,Optometrista,13716.9,Superior,1,2020-09-24
C01591,Isis Jesus,1960-12-10,Masculino,Londrina,PR,Pizzaiolo,1852.95,Pós,3,2024-03-02
C01592,Anthony Moura,1948-05-04,Feminino,Londrina,PR,Vigia parlamentar,10908.0,Fundamental,1,2021-08-29
C01593,Pedro Lucas da Rocha,1993-08-10,Feminino,Londrina,PR,Analista de sistemas,10466.25,Técnico,1,2020-08-27
C01594,Sarah Pinto,1995-07-30,Masculino,Londrina,PR,Brigadeiro,4948.72,Técnico,1,2021-05-11
C01595,Sra. Sophie Carvalho,2000-09-21,Feminino,Londrina,PR,Fisioterapeuta,11872.72,Fundamental,1,2025-07-08
C01596,Matheus Azevedo,1964-08-02,Masculino,Londrina,PR,Cortador de cana-de-açucar,18562.0,Superior,0,2021-11-27
C01597,Davi Lucas Moura,1965-07-25,Feminino,Londrina,PR,Biblioteconomista,8777.9,Médio,1,2022-03-30
C01598,Dra. Maria Cecília Farias,1978-01-14,Feminino,Londrina,PR,Ventríloquo,14159.76,Superior,1,2024-06-14
C01599,Dr. Nicolas das Neves,1978-12-30,Feminino,Londrina,PR,Pediatra,5869.79,Técnico,1,2022-12-21
C01600,Dr. Vitor Gabriel Moura,1988-03-07,Masculino,Londrina,PR,Camelô,13077.16,Pós,1,2021-10-27
C01601,Sr. Davi Lucca Silveira,2005-09-04,Masculino,Londrina,PR,Serventuário,18966.53,Superior,3,2020-07-29
C01602,Heloísa Carvalho,1962-02-02,Masculino,Londrina,PR,Profissional de rádio e tv,7823.04,Pós,0,2022-07-03
C01603,Lorena Vieira,2007-01-21,Masculino,Londrina,PR,Engenheiro ambiental,3124.21,Pós,1,2024-02-13
C01604,Ana Carolina Novaes,1952-02-25,Outro,Londrina,PR,Assistente de câmera,12830.3,Médio,2,2020-07-12
C01605,Larissa Oliveira,1948-04-12,Masculino,Londrina,PR,Chapeiro,12098.62,Pós,0,2021-10-04
C01606,Murilo Melo,1968-01-12,Feminino,Londrina,PR,Panfleteiro,18330.1,Superior,2,2023-07-10
C01607,Ryan da Rocha,2003-03-25,Outro,Londrina,PR,Tenista,3937.78,Médio,1,2024-08-20
C01608,Vinicius Mendes,1945-02-05,Outro,Londrina,PR,Armador,14154.9,Médio,3,2021-02-23
C01609,Rafael da Mata,2004-06-28,Masculino,Londrina,PR,Editor de mesa de corte,7216.47,Técnico,1,2023-06-20
C01610,Mariane Ribeiro,1967-03-10,Masculino,Londrina,PR,Atleta de tiro com arco,9456.19,Médio,4,2023-04-03
C01611,Renan Monteiro,1944-11-04,Outro,Londrina,PR,Engenheiro de supply chain ou logística,18466.57,Superior,0,2024-11-17
C01612,Maria Julia Cavalcanti,1971-02-16,Outro,Londrina,PR,Torneiro mecânico,11359.79,Fundamental,2,2024-07-17
C01613,Luana Cavalcanti,1979-09-10,Feminino,Londrina,PR,Levantador de peso,17031.17,Médio,1,2023-07-18
C01614,Srta. Bianca Melo,1973-04-14,Masculino,Londrina,PR,Médico geneticista,15660.55,Pós,1,2022-09-27
C01615,Leandro da Rosa,1954-09-01,Feminino,Londrina,PR,Esgrimista,7111.94,Superior,6,2022-02-27
C01616,Davi Luiz Viana,1999-01-07,Masculino,Londrina,PR,Tecnólogo em desenvolvimento social,3475.27,Médio,2,2023-09-16
C01617,Rafael Porto,2005-08-13,Outro,Londrina,PR,Balconista,12913.51,Técnico,1,2021-01-06
C01618,Alexia Freitas,1945-08-14,Outro,Londrina,PR,Panificador/Padeiro,5771.86,Médio,2,2025-02-25
C01619,Sophie Dias,1999-11-19,Outro,Londrina,PR,Profissional de efeitos especiais,1982.56,Fundamental,5,2024-05-02
C01620,Sr. Rodrigo Vieira,1955-04-05,Feminino,Londrina,PR,Técnico em agropecuária,3980.6,Técnico,1,2025-05-23
C01621,Vinicius Castro,1971-06-15,Outro,Londrina,PR,Apicultor,13517.02,Médio,3,2025-01-20
C01622,Vitor Silva,1968-09-13,Feminino,Londrina,PR,Engenheiro florestal,10591.74,Médio,1,2021-05-02
C01623,Enrico das Neves,1999-04-10,Masculino,Londrina,PR,Mãe social,5686.05,Pós,1,2021-04-20
C01624,Mirella da Paz,2003-11-02,Masculino,Londrina,PR,Ginecologista,18620.55,Pós,0,2021-12-21
C01625,Carlos Eduardo Porto,1988-07-10,Outro,Londrina,PR,Restaurador,13919.77,Médio,3,2021-09-24
C01626,Cecília da Conceição,1998-03-11,Masculino,Londrina,PR,Clarinetista,2723.52,Pós,3,2024-09-03
C01627,Marcos Vinicius da Paz,2003-08-15,Outro,Londrina,PR,Astrônomo,10563.94,Superior,2,2024-10-20
C01628,Evelyn Nogueira,1954-07-23,Feminino,Londrina,PR,Físico nuclear,17920.36,Pós,1,2025-05-17
C01629,Sr. Marcelo Lima,1976-09-01,Masculino,Londrina,PR,Bibliotecário,12746.7,Pós,1,2023-07-22
C01630,Dr. Calebe Cavalcanti,1957-06-18,Feminino,Londrina,PR,Cadista,8791.79,Técnico,2,2024-11-09
C01631,Gabriela Rezende,1986-09-16,Outro,Londrina,PR,Sociólogo,11216.76,Fundamental,0,2024-05-25
C01632,Pedro Lucas da Costa,1971-03-23,Masculino,Londrina,PR,Gourmet,9854.78,Fundamental,0,2022-06-04
C01633,Rebeca Cardoso,1960-10-14,Masculino,Londrina,PR,Piloto de avião,11096.0,Pós,2,2025-05-18
C01634,Olivia Silveira,1963-10-12,Masculino,Londrina,PR,Administrador público,11817.47,Técnico,2,2022-03-30
C01635,Lavínia Ribeiro,1992-09-27,Outro,Londrina,PR,Compositor,19307.96,Médio,2,2023-05-24
C01636,Brenda Teixeira,2005-07-15,Feminino,Londrina,PR,Engenheiro ambiental,8863.74,Superior,0,2021-11-02
C01637,Stephany Jesus,1972-09-05,Feminino,Londrina,PR,Engenheiro de horticultura,10034.92,Pós,0,2022-05-06
C01638,Lorenzo Peixoto,2005-03-29,Outro,Londrina,PR,Major,18502.11,Técnico,1,2023-06-06
C01639,Laura da Rocha,1982-03-23,Masculino,Londrina,PR,Oceanógrafo,10076.21,Pós,2,2021-11-10
C01640,Vinicius Almeida,1988-10-25,Outro,Londrina,PR,Brigadeiro,10762.17,Médio,0,2024-06-13
C01641,Otávio Azevedo,1956-03-16,Outro,Londrina,PR,Guia turistico,18850.09,Técnico,1,2022-11-20
C01642,Nina Pinto,1975-05-28,Feminino,Londrina,PR,Tecelão,9150.85,Pós,1,2024-01-30
C01643,Isabella Lima,2000-08-08,Masculino,Londrina,PR,Empresário,9893.09,Médio,3,2024-12-30
C01644,Pedro Miguel da Luz,1953-04-19,Feminino,Londrina,PR,Lubrificador de máquinas,3168.32,Superior,0,2024-03-01
C01645,Davi Luiz Aragão,1955-05-16,Outro,Londrina,PR,Administrador público,18282.51,Médio,0,2022-01-07
C01646,Bryan Castro,1979-08-23,Outro,Londrina,PR,Cadeirinha,3785.57,Fundamental,1,2022-05-05
C01647,João Miguel Caldeira,2001-04-10,Feminino,Londrina,PR,Engenheiro de horticultura,13230.34,Fundamental,2,2025-05-08
C01648,Paulo Campos,1979-01-16,Outro,Londrina,PR,Ginecologista,8605.62,Técnico,1,2024-04-11
C01649,Dr. Leonardo Caldeira,1966-12-28,Masculino,Londrina,PR,Agente penitenciário,8505.55,Pós,4,2021-04-07
C01650,Kamilly Peixoto,1998-07-27,Masculino,Londrina,PR,Jornalista,18376.68,Técnico,2,2021-09-09
C01651,Sra. Ana Lívia Martins,1970-08-08,Outro,Londrina,PR,Angiologista,17459.44,Médio,0,2023-07-30
C01652,Luiz Miguel Correia,2005-08-21,Masculino,Londrina,PR,Fotógrafo,4809.04,Fundamental,1,2024-01-03
C01653,Clara Silveira,1993-08-11,Feminino,Londrina,PR,Lavador,7226.09,Pós,3,2022-11-23
C01654,Sr. Enzo Nascimento,1982-03-23,Outro,Londrina,PR,Armeiro,4842.88,Médio,2,2022-05-30
C01655,Henrique Correia,1990-10-26,Masculino,Londrina,PR,Engenheiro de processos,1565.36,Superior,1,2021-07-04
C01656,Otávio Rodrigues,1988-09-20,Feminino,Londrina,PR,Harpista,10706.11,Pós,0,2021-07-24
C01657,Yasmin Novaes,1993-12-22,Masculino,Londrina,PR,Cantor,12747.7,Pós,0,2022-09-28
C01658,Anthony Araújo,1991-06-11,Masculino,Londrina,PR,Co-piloto,12393.95,Pós,3,2021-01-11
C01659,Dr. Pietro Porto,1979-12-12,Feminino,Londrina,PR,Capelão,9674.69,Técnico,3,2022-07-11
C01660,Joaquim Teixeira,2002-08-06,Masculino,Londrina,PR,Juiz ou árbitro de futebol,6027.19,Técnico,0,2024-11-21
C01661,Sr. João Felipe Costela,1969-10-26,Outro,Londrina,PR,Empresário,13129.76,Médio,2,2024-12-19
C01662,Sofia da Cunha,1976-10-16,Masculino,Londrina,PR,Físico,4242.74,Superior,0,2020-11-30
C01663,Clara Cunha,1951-12-28,Masculino,Londrina,PR,Angiologista,17295.84,Técnico,4,2022-10-13
C01664,Rafael Caldeira,1976-05-01,Outro,Londrina,PR,Empresário,7021.17,Fundamental,0,2020-12-25
C01665,Guilherme Nogueira,1957-10-24,Masculino,Londrina,PR,Astrônomo,9213.7,Médio,1,2022-01-31
C01666,Dr. Nicolas da Costa,1970-01-27,Outro,Londrina,PR,Gestor de tecnologia da informação,6761.04,Técnico,2,2024-12-07
C01667,Fernando da Cunha,1988-02-17,Outro,Londrina,PR,Designer de produto ou desenhista industrial,4782.26,Pós,0,2022-07-16
C01668,Luiz Gustavo Ferreira,1967-08-11,Outro,Londrina,PR,Engenheiro de minas,8163.49,Fundamental,1,2022-02-16
C01669,Bruna Fernandes,1997-04-29,Feminino,Londrina,PR,Fisioterapeuta,7472.2,Pós,0,2021-06-03
C01670,Nicolas Oliveira,1971-01-09,Masculino,Londrina,PR,Almirante,15531.18,Técnico,3,2022-11-10
C01671,Luiz Otávio Santos,1965-01-10,Feminino,Londrina,PR,Cameraman,10210.11,Fundamental,3,2021-07-20
C01672,Otávio Pinto,1992-07-10,Feminino,Londrina,PR,Professor,7590.36,Pós,1,2021-10-25
C01673,Agatha Castro,1984-07-23,Masculino,Londrina,PR,Engenheiro de horticultura,14372.85,Técnico,2,2023-05-09
C01674,Augusto Almeida,1994-03-30,Masculino,Londrina,PR,Neonatologista,12070.29,Técnico,0,2023-10-08
C01675,Alexandre Peixoto,1996-06-15,Feminino,Londrina,PR,Assessor de imprensa,14895.37,Técnico,1,2025-06-18
C01676,Ana Carolina da Cruz,1964-08-31,Outro,Londrina,PR,Personal stylist,6812.97,Técnico,3,2022-12-21
C01677,Nathan Ferreira,1955-05-26,Feminino,Londrina,PR,Acupunturista,6303.71,Técnico,3,2024-08-23
C01678,Isaac Pinto,1950-03-16,Feminino,Londrina,PR,Juiz ou árbitro de futebol,18651.45,Técnico,0,2021-01-30
C01679,Bruna Monteiro,1976-12-31,Feminino,Londrina,PR,Comissário de bordo,11114.56,Pós,0,2022-08-25
C01680,João da Cruz,1950-06-26,Masculino,Londrina,PR,Especialista em agronegócios,17847.78,Médio,1,2021-10-20
C01681,Mirella Cunha,1944-11-19,Feminino,Londrina,PR,Tecnólogo em papel e celulose,19616.27,Fundamental,2,2024-12-20
C01682,Diego da Mata,1990-08-06,Masculino,Londrina,PR,Técnico tributarista,10100.38,Fundamental,0,2024-07-13
C01683,Isadora da Costa,1978-01-06,Masculino,Londrina,PR,Instrumentista musical,16291.94,Pós,1,2021-04-13
C01684,Vinicius Santos,1951-05-21,Masculino,Londrina,PR,Radialista programador,7675.16,Técnico,2,2022-05-13
C01685,Anthony da Mata,2002-07-20,Outro,Londrina,PR,Lapidário,5428.25,Médio,0,2021-07-03
C01686,Laura Azevedo,1982-01-14,Feminino,Londrina,PR,Músico,6206.72,Fundamental,0,2023-09-14
C01687,Dra. Nicole Moura,1974-07-29,Feminino,Londrina,PR,Meeiro,10873.76,Superior,0,2020-10-14
C01688,Beatriz da Rocha,1987-11-12,Masculino,Londrina,PR,Agente penitenciário,3605.98,Superior,2,2025-03-12
C01689,Ana Cunha,1959-06-12,Feminino,Londrina,PR,Construtor,14901.34,Técnico,2,2021-02-27
C01690,Sra. Marcela Cunha,2001-05-26,Masculino,Londrina,PR,Faturista,16892.79,Médio,2,2021-06-27
C01691,Ryan Azevedo,1969-11-26,Feminino,Londrina,PR,Militar da Marinha,18562.18,Pós,1,2024-06-17
C01692,Elisa Mendes,1961-09-30,Feminino,Londrina,PR,Aeroviário,16249.21,Médio,4,2023-10-18
C01693,Bianca Oliveira,2003-01-07,Masculino,Londrina,PR,Carteiro,13103.21,Técnico,2,2025-03-31
C01694,Sra. Raquel Freitas,1949-03-04,Feminino,Londrina,PR,Assessor de imprensa,10055.7,Pós,2,2023-09-26
C01695,André Azevedo,1972-07-26,Outro,Londrina,PR,Treinador,2536.41,Técnico,1,2025-07-07
C01696,Matheus Oliveira,1962-06-12,Outro,Londrina,PR,Jogador de vôlei,14911.84,Superior,1,2022-02-05
C01697,Dra. Amanda Rocha,1968-11-04,Outro,Londrina,PR,Frentista,1846.29,Técnico,2,2020-09-26
C01698,Murilo da Luz,1950-03-01,Feminino,Londrina,PR,Auditor,16291.4,Superior,2,2022-06-13
C01699,Leonardo Novaes,1989-08-19,Masculino,Londrina,PR,Dublador,6688.51,Fundamental,1,2021-07-19
